"사업유형","사업번호","사업계획변경순번","사업년도","계속사업여부","계속사업시작연도","사업유형코드","비예산여부","특수사업명코드","사업명","관활시도명","시군구코드","관할시군구","기관ID","수행기관관활시도명","수행기관시군구","사업기간시작일","사업기간종료일","사업계획서상태코드","목표일자리수","최초등록첨부파일","최근승인첨부파일","삭제여부"
공익활동형,"2023-10354",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",마실지킴이,경상북도,"4772000000",군위군,"0001504",경상북도,군위군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,160,A-16)2023마실지킴이.hwp,A-16)2023마실지킴이(2차 수정).hwp,N
공익활동형,"2023-01978",1,"2023",Y,"2019",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설봉사,대구광역시,"2717000000",서구,"0111086",대구광역시,서구,2023-01-13 00:00:00.000,2023-12-29 00:00:00.000,승인완료,75,"2023년 복지시설봉사 사업계획서.hwp",,N
시장형,"2023-02064",4,"2023",Y,"2017",카페(E-08),N,"105001",카페누리 팔공점,대구광역시,"2714000000",동구,"0001875",대구광역시,동구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,6,"2023년 카페누리(팔공점) 사업계획서(최종).hwp",,N
시장형,"2023-02483",1,"2023",N,"2023",카페(E-08),N,"105001",실버카페운영사업,경기도,"4136000000",남양주시,"0001891",경기도,남양주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,5,"2023년 행복일번지카페 사업계획서.hwp",,Y
공익활동형,"2023-03014",1,"2023",Y,"2020",기타(A-19),N,"105001",우리동네건강지킴이사업,부산광역시,"2641000000",금정구,"0000154",부산광역시,금정구,2023-01-10 00:00:00.000,2023-12-22 00:00:00.000,승인완료,60,"2023년+사업계획서-우리수정+-2022.12.20.hwp",,N
공익활동형,"2023-02556",2,"2023",N,"2023",공공의료 및 복지시설 봉사(A-15),N,"105001",찾아가는 동.반.자,서울특별시,"1147000000",양천구,"0002766",서울특별시,양천구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,62,"2023년 찾아가는 동.반.자 사업계획서_공익활동형(전인복지센터).hwp","2023년 찾아가는 동.반.자 사업계획서_추가 최종본(1).hwp",N
사회서비스형,"2023-02949",5,"2023",N,"2023",노인 관련 시설지원(B-07),N,"105001",노인공공시설유지관리,충청남도,"4415000000",공주시,"0000500",충청남도,공주시,2023-02-01 00:00:00.000,2023-12-15 00:00:00.000,승인완료,15,"2023년노인공공시설유지관리사업계획서.hwp","2023년노인공공시설유지관리사업계획서.hwp",N
시장형,"2023-03009",1,"2023",Y,"2013",봉제제품(E-06),N,"105001",도란도란공동작업장,충청북도,"4311000000",청주시,"0000752",충청북도,청주시,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,17,"2023_도란도란_사업계획서.hwp",,N
공익활동형,"2023-03129",4,"2023",Y,"2021",지역사회 환경개선 봉사(A-16),N,"105001",망상지구환경지킴이사업,강원도,"4217000000",동해시,"0000583",강원도,동해시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,113,"2023년 망상지구환경지킴이 사업계획서.hwp","2023년+망상지구환경지킴이+사업계획서.hwp",N
공익활동형,"2023-00492",2,"2023",Y,"2011",지역사회 환경개선 봉사(A-16),N,"105001",지역사회 환경개선 봉사(불광천 지킴이),서울특별시,"1138000000",은평구,"0002245",서울특별시,은평구,2023-01-02 00:00:00.000,2023-11-30 00:00:00.000,승인완료,39,"2023년도 불광천 사업계획서.hwpx","2023년도 불광천 변경 사업계획서.hwpx",N
공익활동형,"2023-01770",1,"2023",Y,"2011",노노케어(A-01),N,"105001",재가노인식사배달,경상남도,"4888000000",거창군,"0000964",경상남도,거창군,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,반려,14,"2023년 재가노인 식사배달 사업계획서.hwp",,Y
공익활동형,"2023-01780",1,"2023",N,"2023",건강체조 취미생활 지도(A-20),N,"105001",건강체조힐링교실(기회),경기도,"4111000000",수원시,"0000563",경기도,수원시,2023-02-01 00:00:00.000,2023-12-30 00:00:00.000,승인완료,13,사업계획서.hwp,,N
시장형,"2023-00655",1,"2023",Y,"2022",매점(편의점)(E-10),N,"105001",CU건강보험점,강원도,"4213000000",원주시,"0002054",강원도,원주시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,24,"2023년 사업계획서 CU건강보험점-최종완료.hwp",,N
공익활동형,"2023-02398",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",청정고성서포터즈(간성) 지원봉사활동,강원도,"4282000000",고성군,"0002499",강원도,고성군,2023-01-25 00:00:00.000,2023-12-29 00:00:00.000,승인완료,69,"2023년 청정고성서포터즈(간성) 지원봉사활동 사업계획서.hwp","23년 청정간성 변경 사업계획서(10.17).hwp",N
공익활동형,"2023-02745",1,"2023",Y,"2017",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존교통지원,대구광역시,"2717000000",서구,"0001880",대구광역시,서구,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,122,"2023년 스쿨존교통지원 사업계획서.hwp",,N
공익활동형,"2023-00779",1,"2023",Y,"2010",공공의료 및 복지시설 봉사(A-15),N,"105001",공공시설봉사 - 대덕 클린업2사업,대구광역시,"2720000000",남구,"0000566",대구광역시,남구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,50,"3.대덕공공시설봉사-클린업2사업-사업계획서(2023)(최종).hwp",,N
공익활동형,"2023-00955",1,"2023",Y,"2016",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",안양천환경지킴이,서울특별시,"1156000000",영등포구,"0002639",서울특별시,영등포구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,임시,60,"2023년 안양천환경지킴이 사업계획서.hwpx",,Y
시장형,"2023-01050",6,"2023",Y,"2009",기타(E-04),N,"105001",김포원조할매두부,경기도,"4157000000",김포시,"0001912",경기도,김포시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,38,"1. 2023년 김포원조할매두부사업단 사업계획서(최종완료).hwp","1. 2023년 김포원조할매두부사업단 사업계획서(수정).hwp",N
공익활동형,"2023-00572",1,"2023",Y,"2018",노노케어(A-01),N,"105001",노노케어,경기도,"4117000000",안양시,"0030084",경기도,안양시,2023-01-12 00:00:00.000,2023-11-30 00:00:00.000,승인완료,58,"2023, 노노케어 사업계획.hwp",,N
시장형,"2023-00598",2,"2023",N,"2023",기타(E-19),N,"105001",공사립유치원도우미,경기도,"4128000000",고양시,"0231083",경기도,고양시,2023-01-17 00:00:00.000,2023-12-31 00:00:00.000,승인완료,22,"2023년 시장형 사업계획서 (공사립유치원도우미).hwp",,N
시장형,"2023-01170",4,"2023",Y,"2019",기타(E-19),N,"105001",김포시니어클럽-시니어서비스맨,경기도,"4157000000",김포시,"0001912",경기도,김포시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,6,"4. 2023년 시니어서비스맨 사업계획서-완료.hwp",,N
사회서비스형,"2023-01675",2,"2023",Y,"2022",공공행정업무지원(B-12),N,"105001",공공행정업무지원사업,경기도,"4146000000",용인시,"0002017",경기도,용인시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,10,"2023+공공행정업무지원사업+사업계획서.hwp",,N
공익활동형,"2023-02103",1,"2023",N,"2023",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",생태환경가꿈이,전라남도,"4613000000",여수시,"0000173",전라남도,여수시,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,임시,81,(공익활동)2023년 생태환경가꿈이 사업계획서.hwp,,Y
공익활동형,"2023-00671",1,"2023",Y,"2019",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설 봉사(복지기관 도우미),서울특별시,"1138000000",은평구,"0002643",서울특별시,은평구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,40,"2023년 노인공익활동사업계획서(복지기관도우미사업단).hwp",,N
공익활동형,"2023-00697",1,"2023",Y,"2019",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",근린시설관리사업,충청남도,"4477000000",서천군,"0002928",충청남도,서천군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,임시,170,"23년 근린시설관리사업 170명.hwp",,Y
공익활동형,"2023-00748",1,"2023",Y,"2021",노노케어(A-01),N,"105001",노노케어-대덕헬퍼2사업,대구광역시,"2720000000",남구,"0000566",대구광역시,남구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,100,"2.노노케어-헬퍼2사업-사업계획서(2023)(최종).hwp",,Y
공익활동형,"2023-01499",2,"2023",Y,"2021",주정차질서 계도 봉사(A-17),N,"105001",장애인주차구역지킴이,경기도,"4157000000",김포시,"0001912",경기도,김포시,2023-01-02 00:00:00.000,2023-12-04 00:00:00.000,승인완료,150,[(개발원)장애인주차구역지킴이] 2023년 사업계획서(A-17).hwp,"2023+장애인주차구역지킴이+사업계획서+수정.hwp",N
공익활동형,"2023-01580",1,"2023",Y,"2016",도서관 봉사(A-12),N,"105001",도서관봉사,대구광역시,"2726000000",수성구,"0002851",대구광역시,수성구,2023-01-02 00:00:00.000,2023-11-30 00:00:00.000,반려,46,"2023년+도서관사서도우미-사업계획서.hwp",,Y
시장형,"2023-00781",3,"2023",Y,"2019",지역영농(E-12),N,"105001",금곡영농사업단 (황혼의 알콩달콩),강원도,"4217000000",동해시,"0000314",강원도,동해시,2023-03-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,15,"23년금곡시장형사업단+사업계획서.hwp",,N
공익활동형,"2023-02268",4,"2023",Y,"2016",보육시설 봉사(A-10),N,"105001",새싹보육도우미,대전광역시,"3014000000",중구,"0000656",대전광역시,중구,2023-01-17 00:00:00.000,2023-12-31 00:00:00.000,승인완료,112,"2023년+새싹보육도우미+사업계획서.hwp","2023년+새싹보육도우미+사업계획서 (4).hwp",N
공익활동형,"2023-02691",5,"2023",Y,"2017",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당시설관리도우미사업,경상남도,"4873000000",함안군,"0000433",경상남도,함안군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,189,"2023년 경로당시설관리도우미사업.hwp","2023년 경로당시설관리도우미사업-1.hwp",N
사회서비스형,"2023-00263",3,"2023",Y,"2020",온종일돌봄 시설 지원(B-02),N,"105001",영도할매지역아동센터봉사사업단,부산광역시,"2620000000",영도구,"0002355",부산광역시,영도구,2023-01-05 00:00:00.000,2023-12-29 00:00:00.000,승인완료,47,"2023년+영도할매지역아동센터봉사사업+사업계획서.hwp","2023년-영도할매지역아동센터봉사사업+사업계획서(배정량 47명)수정.hwp",N
공익활동형,"2023-00609",3,"2023",Y,"2013",스쿨존교통지원 봉사(A-08),N,"105001",학생안전지킴이사업,강원도,"4223000000",삼척시,"0000893",강원도,삼척시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,110,학생안전지킴이_2023_사업계획서.hwp,학생안전지킴이_2023_사업계획서-예산변경.hwp,N
시장형,"2023-00741",2,"2023",Y,"2018",지역영농(E-12),N,"105001",꽃천국마을,충청남도,"4477000000",서천군,"0002928",충청남도,서천군,2023-01-01 00:00:00.000,2023-10-31 00:00:00.000,승인완료,10,"23년+꽃천국마을사업계획서+10명.hwp",,N
시장형,"2023-00702",1,"2023",Y,"2014",기타(E-19),N,"105001",차차차9060크린,부산광역시,"2623000000",부산진구,"0002613",부산광역시,부산진구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,18,"2023년 차차차9060크린사업단 사업계획서.hwp",,Y
사회서비스형,"2023-01552",2,"2023",Y,"2022",취약계층 공익증진 서비스(B-09),N,"105001",스마트폰교육지원사업,대구광역시,"2711000000",중구,"0000155",대구광역시,중구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,반려,6,"2023년 스마트폰교육지원사업 사업계획서.hwp",,Y
공익활동형,"2023-00376",3,"2023",Y,"2006",노노케어(A-01),N,"105001",노노케어사업단,강원도,"4211000000",춘천시,"0000166",강원도,춘천시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,100,"2023년 노노케어 사업계획서.hwp","2023년 노노케어 사업계획서.hwp",N
사회서비스형,"2023-00650",4,"2023",Y,"2021",공공행정업무지원(B-12),N,"105001",북사랑의 멜로디,경기도,"4146000000",용인시,"0264085",경기도,용인시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,69,사회서비스형 사업계획서(북디리버리).hwp,사회서비스형 사업계획서(북디리버리) - 복사본.hwp,N
사회서비스형,"2023-02832",7,"2023",N,"2023",장애인 서비스 지원(B-06),N,"105001",해피동행(발달장애인지원도우미),경기도,"4131000000",구리시,"0001871",경기도,구리시,2023-01-25 00:00:00.000,2023-12-31 00:00:00.000,승인완료,12,"2023년 사회서비스형 해피동행(발달장애인지원도우미) 사업계획서.hwp",[붙임2] 2023년 사회서비스형 해피동행(발달장애인지원도우미) 사업계획서-수정.hwp,N
시장형,"2023-02858",3,"2023",Y,"2022",기타(E-19),N,"105001",행복꿈터 공동 작업장,대구광역시,"2723000000",북구,"0001877",대구광역시,북구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,6,"2023년사업계획서-행복꿈터 공동 작업장.hwp",,N
사회서비스형,"2023-02860",6,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",행복맘플러스,충청북도,"4311000000",청주시,"0000752",충청북도,청주시,2023-01-13 00:00:00.000,2023-12-31 00:00:00.000,변경심사요청,90,"1. 2023년+행복맘플러스+사업계획서_.hwp","1.+2023년+행복맘플러스+사업계획서_ (2).hwp",N
공익활동형,"2023-02864",1,"2023",Y,"2008",스쿨존교통지원 봉사(A-08),N,"105001",실버-스쿨존사업,대전광역시,"3017000000",서구,"0000269",대전광역시,서구,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,164,"2023년 노인 공익활동 사업계획서(실버스쿨존사업).hwpx",,N
공익활동형,"2023-00197",1,"2023",Y,"2012",노노케어(A-01),N,"105001",노노케어,경기도,"4128000000",고양시,"0001096",경기도,고양시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,34,"2023년 노노케어 사업계획서.hwp",,N
공익활동형,"2023-00871",1,"2023",Y,"2017",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공원 및 띠녹지 관리,서울특별시,"1111000000",종로구,"0000198",서울특별시,종로구,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,30,"2023년+공익활동+사업계획서_공원및띠녹지관리.hwp",,N
공익활동형,"2023-00890",1,"2023",Y,"2017",공원 놀이터 등 공공시설 봉사(A-13),N,"105001","365우리동네지킴이",경기도,"4128000000",고양시,"0001643",경기도,고양시,2023-01-02 00:00:00.000,2023-12-15 00:00:00.000,승인완료,70,"2023년 노인 공익활동 사업계획서(완성본).hwp",,N
공익활동형,"2023-01493",13,"2023",Y,"2015",공공의료 및 복지시설 봉사(A-15),N,"105001","2023년 복지시설관리이용사업",경기도,"4122000000",평택시,"0000876",경기도,평택시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,433,"2023년 복지시설관리이용사업계획서.hwp",(11.13 1개월추가 )2023년 복지시설관리이용사업계획서.hwp,N
사회서비스형,"2023-00765",1,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",보육시설도우미,서울특별시,"1147000000",양천구,"0006073",서울특별시,양천구,2023-01-02 00:00:00.000,2023-11-30 00:00:00.000,승인완료,75,"2023년 사회서비스형 사업계획서_보육시설도우미(목동어르신복지관).ver2.hwp",,N
시장형,"2023-01113",3,"2023",Y,"2021",기타(E-19),N,"105001",학교급식도우미,경기도,"4148000000",파주시,"0347083",경기도,파주시,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,66,"2023년 학교급식도우미 사업계획서.hwp",,N
시장형,"2023-00757",1,"2023",Y,"2014",참기름 및 장류(E-02),N,"105001",행주농가,경기도,"4128000000",고양시,"0001643",경기도,고양시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,10,"2023년 행주농가 사업계획서.hwp",,N
시장형,"2023-00819",1,"2023",Y,"2020",기타(E-19),N,"105001",자원재활용 사업(모두의 자원 북부),서울특별시,"1138000000",은평구,"0002496",서울특별시,은평구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,110,"2023년+시장형사업단+모두의자원+북부+사업계획서.hwp",,Y
공익활동형,"2023-00418",1,"2023",Y,"2021",문화재시설 봉사(A-14),N,"105001",문화재관리지원활동,경상북도,"4784000000",성주군,"0000479",경상북도,성주군,2023-01-02 00:00:00.000,2023-12-22 00:00:00.000,승인완료,110,"7_2023년 문화재관리지원활동 사업계획서 110 0.hwp",,N
